month,day,eol_per,hid_per,solFot_per,solTer_per,termRenov_per,Nuclear_per,Demand_per
1,1,0.04632424568542204,0.15846379815749304,-0.47483767439277674,-0.7312162649303776,-0.04945649185038147,0.07035360022085652,-0.024391475703017012
1,2,0.05415063585565775,0.15374020251704829,-0.473262706861703,-0.7306538589273239,-0.05001150118036152,0.07194230490349741,-0.019106592778985583
1,3,0.06514062229725641,0.1501199653513742,-0.4711108490860539,-0.7298839196227356,-0.049883864717902016,0.07338138962140876,-0.01283114336629968
1,4,0.07916394541540238,0.14763660764776687,-0.4682915081161942,-0.7288651125678176,-0.0490578233145301,0.07470147531196555,-0.00565202875564269
1,5,0.09602335861158386,0.1462979767859051,-0.46473310162019044,-0.7275718419916415,-0.04752830714705438,0.07593202491876991,0.0023256854946476207
1,6,0.11545825890364851,0.14608636637831252,-0.460385245170617,-0.7259945747482218,-0.04530129153245622,0.07710067264566751,0.010980799802468645
1,7,0.13715007979121496,0.14695924492692852,-0.455220142937293,-0.7241394601654716,-0.0423938877428658,0.07823260834659035,0.02017850012632815
1,8,0.16072777621630407,0.14885049711671441,-0.449233526601373,-0.7220274081252654,-0.03883437835834004,0.07934995485197589,0.02977266283366398
1,9,0.18577708885327124,0.1516723369595946,-0.44244421447172055,-0.7196923447983768,-0.03466167024693716,0.08047134790019204,0.03960949646830135
1,10,0.21184837194585393,0.1553176483967388,-0.4348935020885514,-0.7171791469460416,-0.02992484287699285,0.08161147124280804,0.04953031589077636
1,11,0.23846649352775426,0.15966282374681817,-0.42664355295920314,-0.714541029138966,-0.024682315742605487,0.08278075479505026,0.05937496058745011
1,12,0.26514112206629165,0.16457099907692535,-0.417775191388696,-0.7118366103319186,-0.019000836691997636,0.08398516622507322,0.06898515072336932
1,13,0.2913776945467939,0.1698956786440591,-0.4083850138693105,-0.7091267240083297,-0.01295421048415656,0.0852261307380277,0.07820790864192632
1,14,0.31668700626573804,0.17548428597994234,-0.3985825819182108,-0.706471282238239,-0.006622220980499268,0.08650049631813393,0.08689833663337304
1,15,0.3405977143633985,0.18118248909491796,-0.3884861634585405,-0.7039258479466453,-8.87160268166732e-05,0.08780076228544191,0.09492326578448278
1,16,0.36266540896567806,0.18683796455000504,-0.37821932371488237,-0.7015386696513329,0.006559708503022385,0.0891152823319044,0.1021635634053161
1,17,0.38248259618000213,0.19230442089597397,-0.36790687584976883,-0.6993478246952829,0.013235431048103211,0.09042865170142009,0.10851665186261547
1,18,0.39968770842618473,0.19744547785326494,-0.35767084603342586,-0.6973787477896858,0.0198515580130374,0.09172220036251186,0.11389858644244921
1,19,0.41397211113041227,0.20213801656501526,-0.3476271832699311,-0.6956423406866157,0.026323280146480353,0.0929745066101754,0.11824540348878651
1,20,0.4250878390365094,0.2062757944934722,-0.337881560132032,-0.6941334071796572,0.032569939958998755,0.09416214219253487,0.12151460859020083
1,21,0.43285191666889056,0.20977204590191892,-0.32852674930734943,-0.6928299294949738,0.03851623735705234,0.09526033310511799,0.1236855318327018
1,22,0.4371502228606121,0.21256190102156255,-0.31963988969739787,-0.6916928758595243,0.044093691036614646,0.09624374441165584,0.12475950286422305
1,23,0.4379395602689732,0.21460419450263607,-0.31128043666120897,-0.6906666971397262,0.04924186068532974,0.0970872793053769,0.12475944891588453
1,24,0.4352480537093346,0.21588268535582839,-0.303488651632902,-0.6896804693255361,0.053909429049225924,0.09776689397633173,0.12372897926977668
1,25,0.4291741443778698,0.2164065821895143,-0.2962851982399901,-0.6886497188351459,0.058054807098007206,0.09826036403756133,0.12173107683153843
1,26,0.419883648638262,0.21621055300111897,-0.28967052706372853,-0.6874787091271891,0.06164703976591975,0.09854809488307634,0.1188462240018279
1,27,0.4076055863621129,0.215353920469027,-0.28362584730990226,-0.6860633385527507,0.06466591738450436,0.09861379692901391,0.11517025224924368
1,28,0.39262652261256986,0.21391929919357078,-0.2781142883412634,-0.6842943886647622,0.06710211171894764,0.09844512972176102,0.11081182103036384
1,29,0.375283676523731,0.21201059714215056,-0.27308275656578246,-0.6820610834293219,0.06895700033239383,0.09803424534059794,0.10588963976218552
1,30,0.3559567284879597,0.20975041717721005,-0.2684642743444702,-0.6792547922661917,0.07024225380877941,0.09737821476203597,0.10052943401694227
1,31,0.3350599108146669,0.20727708190661676,-0.2641810263611995,-0.6757729582555434,0.07097912213259439,0.0964793747275244,0.09486111284055214
2,1,0.31303118317846945,0.2047409491118555,-0.26014722535438006,-0.6715226186926705,0.07119764456108764,0.09534546328908615,0.08901527006831944
2,2,0.29032321750388157,0.20230063131362025,-0.2562727501796999,-0.666424031502202,0.07093551065291412,0.09398968834231983,0.08312034414135987
2,3,0.26739311850727815,0.2001188246344732,-0.2524666275989808,-0.6604138166645923,0.07023683987128372,0.0924306183410163,0.0772995893716384
2,4,0.24469216463590748,0.19835798122710266,-0.24864051950156163,-0.653447589857192,0.06915079603888585,0.09069191360016962,0.07166823153004706
2,5,0.22265716127089646,0.19717601783670846,-0.2447123044877758,-0.6455024622289327,0.06773017508639674,0.08880202006135088,0.06633120050953552
2,6,0.20169969384495995,0.19672187224369572,-0.24060897327387565,-0.6365780838729865,0.06602980411550567,0.08679352518217451,0.06138052632873938
2,7,0.18219876451958897,0.19713143020445298,-0.2362696096071683,-0.6266977748294001,0.06410504560896509,0.08470259025996343,0.05689375697558956
2,8,0.16449303579405178,0.19852360203871197,-0.23164770008096425,-0.6159085199980573,0.06201026737885887,0.08256817555913454,0.05293245103031135
2,9,0.14887443243924114,0.20099678218462447,-0.22671295410720177,-0.6042802685933683,0.05979738497122831,0.08043119234281067,0.04954117156531107
2,10,0.13558283064234244,0.20462580793661164,-0.22145246279451639,-0.5919043210875544,0.057514477066056086,0.0783335586457794,0.04674690372989121
2,11,0.1248028015850003,0.20945921828489142,-0.21587152479583838,-0.578891709547604,0.05520466838875604,0.07631732523784952,0.04455908148881671
2,12,0.11666023381477496,0.2155175430803299,-0.20999319338478434,-0.5653694552965116,0.05290491242396271,0.07442353198077362,0.042969749635272066
2,13,0.11122194744560814,0.22279183897121171,-0.20385776080188284,-0.5514776504603146,0.050645230678830096,0.07269130672001071,0.04195448965264469
2,14,0.10849591018218759,0.23124310349872748,-0.19752129793763287,-0.5373653323086516,0.04844803360803878,0.07115686494493147,0.041473577259752946
2,15,0.10843300653422648,0.24080248136784294,-0.19105357447765578,-0.5231859473714894,0.046327672206464304,0.06985256883873016,0.04147354262091945
2,16,0.11093005855861476,0.25137161363756644,-0.18453581541004274,-0.5090933831827464,0.04429034869397936,0.0688061303344839,0.041889037941822416
2,17,0.11583405851307851,0.26282480955531745,-0.17805724824025043,-0.49523624607558764,0.04233402352583394,0.0680397608708304,0.04264497146186937
2,18,0.122947486226682,0.2750107948662361,-0.17171203886593078,-0.48175382218111035,0.04044880589498002,0.06756959158682484,0.04365884236408556
2,19,0.13203446662558743,0.28775562086901685,-0.16559560476542373,-0.46877140753731716,0.03861744724745515,0.06740514762288584,0.04484319917532273
2,20,0.14282765207275855,0.30086603362184544,-0.1598008725072453,-0.4563961405588226,0.036816070890945504,0.06754898771544765,0.0461081630509095
2,21,0.1550357673585474,0.31413348600774404,-0.1544144711907801,-0.44471318247276376,0.035015070122376896,0.06799651075153941,0.04736395827831152
2,22,0.16835073574600212,0.32733778249067735,-0.14951335257183213,-0.43378316793337834,0.0331802733834092,0.06873589854111903,0.04852329595094696
2,23,0.18245634383204276,0.34025257006354376,-0.1451610384528263,-0.4236390298816067,0.0312740337845173,0.0697482847501121,0.04950376553129791
2,24,0.1970354011400467,0.35264949101639076,-0.14140486309165776,-0.4142849954788943,0.02925662358574871,0.0710080448040994,0.050229880080641276
2,25,0.2117772886998932,0.3643031956735044,-0.13827336802834686,-0.4056957707199878,0.027087585938317,0.07248327068611575,0.05063494467100786
2,26,0.22638489281038526,0.37499618288422726,-0.13577432754817637,-0.3978167835315928,0.02472713011586721,0.07413639689798945,0.050662614289646135
2,27,0.2405810517862336,0.38452361295730375,-0.13389339814623064,-0.39056527942401104,0.022137479422266154,0.07592498875734738,0.05026811312855972
2,28,0.25411339687710055,0.39269735223716185,-0.1325935650513086,-0.3838327440997907,0.019284319029410628,0.07780254876813501,0.04941912691669305
3,1,0.26675992262401127,0.3993507693207936,-0.13181511355275566,-0.37748737198398596,0.016137852033627925,0.07971963563339453,0.04809627268553907
3,2,0.278331898426174,0.40434197548367007,-0.13147657053715137,-0.37137818128678385,0.012674027319720914,0.08162485652445609,0.04629323102821355
3,3,0.28867654660215886,0.40755712127213284,-0.1314762619051831,-0.3653394065087929,0.008875468069067118,0.08346601557860352,0.04401649245653177
3,4,0.2976785530840864,0.40891299100185197,-0.13169459854970783,-0.3591954909454348,0.004732198921527822,0.08519128886706825,0.04128471714374324
3,5,0.30525998577345426,0.4083589045770581,-0.1319969883490367,-0.35276688012912377,0.00024241800104630453,0.08675030110763014,0.03812793223048729
3,6,0.31138017569738613,0.4058780662478429,-0.1322373420888749,-0.34587539241609433,-0.004587430351920663,0.08809537276550536,0.03458611390307426
3,7,0.31603353542782375,0.40148801807581647,-0.1322620182032879,-0.33835040887023354,-0.009742333152897523,0.08918250827103204,0.030707830357380457
3,8,0.31924700719825055,0.3952404806307633,-0.13191413000462004,-0.33003465091544665,-0.015198848455860905,0.08997240399189796,0.026548532647268946
3,9,0.32107659481049106,0.38722045000093996,-0.13103807643127227,-0.320789787807193,-0.020925424675917587,0.0904313281736744,0.022168726690399987
3,10,0.32160322220430443,0.37754448054362855,-0.12948413971507491,-0.3105015031703871,-0.026883006427141354,0.09053187064059766,0.017632001280626593
3,11,0.320928059887351,0.36635890210501093,-0.1271131338560432,-0.29908459308974844,-0.03302549339374397,0.09025354494087226,0.013003288667047863
3,12,0.3191675304616746,0.35383629626730373,-0.12380067575268165,-0.28648612920882294,-0.0393010731404777,0.08958323505091659,0.008346623185078417
3,13,0.31644804298872675,0.3401725445598769,-0.11944129391694706,-0.2726889286771561,-0.04565302239857706,0.08851545115303999,0.0037235069755039967
3,14,0.31290074906789483,0.325582890244047,-0.11395200194631311,-0.25771346999060224,-0.05202097667721209,0.0870524164759574,-0.0008088499784830953
3,15,0.3086563680567908,0.31029755735997516,-0.1072752246636487,-0.24161866650150582,-0.058342299658912126,0.08520394356808217,-0.0051991051912721265
3,16,0.3038405620551503,0.29455799529855853,-0.0993814526909544,-0.2245024730495678,-0.06455314816755904,0.08298724262445568,-0.009402883618961758
3,17,0.29856924702088034,0.2786111727502972,-0.0902703501390836,-0.20649947603429383,-0.07059029317212248,0.08042633630956054,-0.013384126460920924
3,18,0.2929449567412041,0.2627055715627183,-0.07997179749100249,-0.18777920509176083,-0.07639219499760022,0.07755152058885206,-0.017115645424902813
3,19,0.2870536460707306,0.24708634018592518,-0.06854571052047638,-0.16854244585168002,-0.08190039800487203,0.07439857647709779,-0.020579633795086604
3,20,0.2809622997847232,0.2319907554155255,-0.05608105863352221,-0.14901672180532305,-0.08706076975841796,0.07100787112722044,-0.023767818224262285
3,21,0.2747172892973263,0.21764375354081603,-0.04269386696233205,-0.12945064628780037,-0.09182467922291995,0.06742330873522323,-0.026681337215265402
3,22,0.2683439477852137,0.20425459591933004,-0.028525192047672288,-0.1101086363234311,-0.09614976464369843,0.0636914089627657,-0.029330161830298275
3,23,0.2618462824163798,0.19201227733699408,-0.013736784041095603,-0.09126274686487244,-0.10000108264377958,0.0598599112865107,-0.03173257592272149
3,24,0.2552082490526383,0.18108307489598413,0.001492372465537037,-0.07318634423332716,-0.10335151503115442,0.05597676489965805,-0.033914070555166397
3,25,0.24839546214952793,0.17160777309538,0.0169708318621111,-0.05614640828441088,-0.10618225918740111,0.052088914489492655,-0.03590620085745023
3,26,0.24135769899475157,0.1636996250611583,0.03249973826780089,-0.04039602974531667,-0.10848305286831372,0.048241155585593394,-0.03774523794514157
3,27,0.2340319466720602,0.1574428459859577,0.047878338268694635,-0.026166930727095118,-0.11025220544153502,0.044475003932293485,-0.0394707162921971
3,28,0.22634639441397647,0.15289204923729782,0.0629087415509758,-0.013663167204309185,-0.11149632802455577,0.040827864388263385,-0.04112380801363045
3,29,0.2182239650827892,0.150071587744544,0.07740243904505367,-0.0030537863700273032,-0.11223006234198261,0.03733187186370315,-0.042745869815034185
3,30,0.20958693666813416,0.1489762376084908,0.09118485249675613,0.005532071996070663,-0.11247541323146527,0.03401329870447782,-0.044376816055117556
3,31,0.20036124701152658,0.14957206133109,0.10410044182822874,0.01200998412602432,-0.11226102563379008,0.030891888988940405,-0.04605366768264419
4,1,0.19048071374215772,0.1517979205932798,0.11601728044982489,0.01634382721415263,-0.11162128432226436,0.027980365526207973,-0.047809222326928955
4,2,0.17989163916589013,0.15556731512248845,0.1268303398117776,0.01854794700902901,-0.1105953405586563,0.025284272740332542,-0.04967078395563007
4,3,0.1685559252828332,0.16077092393961198,0.13646540480701344,0.01868851180878889,-0.1092259710585728,0.022801662305439105,-0.051659294747946054
4,4,0.15645484973742574,0.16727926311244293,0.14488075995174032,0.016883000523780473,-0.1075584506176917,0.020523296767533325,-0.053788494039275214
4,5,0.14359169258739046,0.17494573022664517,0.1520686731073643,0.013298624634046265,-0.10563937040222669,0.018432856621311916,-0.05606442736924718
4,6,0.1299937836412047,0.18360984124816832,0.15805577528434905,0.008149356295895922,-0.10351546966853224,0.01650735063661777,-0.058485200188143495
4,7,0.11571361233552484,0.19310071194871334,0.16290250821190366,0.0016916036696262432,-0.10123248052697693,0.014717663124467751,-0.0610410318950763
4,8,0.10082995115045076,0.2032400290920393,0.16670133575036228,-0.005780894275413128,-0.09883417768277371,0.013029344235308094,-0.06371442681551888
4,9,0.085446462950198,0.21384610908055254,0.16957455947925765,-0.013943988907758657,-0.09636125934404202,0.011403318967035093,-0.06648089855312067
4,10,0.06969109475227725,0.22473676752850233,0.1716706841207605,-0.022450191970517543,-0.09385061393264359,0.009796905872648393,-0.06930963634257717
4,11,0.05371381832903347,0.23573256399487363,0.173160290969961,-0.03093680581209869,-0.09133459946151438,0.008164809063518831,-0.07216452701355537
4,12,0.037683740857500425,0.24665971967737155,0.17423116968241698,-0.039034485936743905,-0.08884050707725157,0.006460185189309377,-0.07500532506848195
4,13,0.021785313030820305,0.2573528836213848,0.17508291269071302,-0.04637616198517202,-0.08639016629677819,0.004635715941221498,-0.07778899297118433
4,14,0.006214827196437733,0.2676569694371575,0.1759210663989067,-0.052605597189961675,-0.08399986683973885,0.0026447894291719903,-0.08047097748331523
4,15,-0.008825439487841308,0.27742988085796866,0.17695113907976046,-0.05738661074289811,-0.08168017383251051,0.00044244533954463684,-0.08300685874827174
4,16,-0.023131619949921148,0.28654362242001963,0.1783724492081433,-0.06041101661636834,-0.07943619965720611,-0.002013521259852766,-0.08535367917017402
4,17,-0.036503818990887504,0.2948856524813492,0.18037213257732593,-0.061406370543581924,-0.07726789589680245,-0.004761631461408048,-0.08747139201195728
4,18,-0.04875171592487748,0.30235980743277685,0.18311945638216418,-0.06014275844646075,-0.07517049892728565,-0.007835904788256173,-0.08932420900253926
4,19,-0.05969941504286837,0.3088864321475857,0.18676040754898635,-0.05643867415423367,-0.07313522631930082,-0.011264969476707222,-0.09088171501936336
4,20,-0.06919148376575832,0.31440300601627136,0.19141320568851433,-0.050165547066739084,-0.0711498407199348,-0.015071658035530773,-0.09212002593004814
4,21,-0.07709718549557686,0.3188635563443645,0.19716425098371335,-0.041251076664073044,-0.0691995413056986,-0.01927238975951859,-0.09302252668120502
4,22,-0.08331493078691196,0.3222382164948673,0.2040650733573529,-0.02968113748481427,-0.0672677904558863,-0.023876870336372227,-0.09358049382901751
4,23,-0.08777593816211038,0.3245124258002199,0.21213020746699285,-0.015500231746584128,-0.06533719462057527,-0.028887907077745648,-0.09379344795400231
4,24,-0.09044716053620701,0.325685911775337,0.22133620241686175,0.001189734445165673,-0.06339036346873637,-0.03430143819773028,-0.09366924411883065
4,25,-0.09133324020946623,0.3257714432623639,0.23162114142489876,0.020231112110061636,-0.061410854691933185,-0.04010638728170238,-0.09322391330912999
4,26,-0.0904778323240665,0.3247935718551998,0.24288631408864378,0.041415517335906094,-0.05938383950537347,-0.04628528663060449,-0.09248122784912352
4,27,-0.08796363243178944,0.3227871368785349,0.25499788924676303,0.06448821839176923,-0.05729691335020869,-0.05281440592316745,-0.09147203304212985
4,28,-0.08391160292514707,0.3197958136889499,0.26779010571799217,0.08915459795772154,-0.055140693031078096,-0.05966430049472319,-0.0902333529388751
4,29,-0.07847910677379337,0.31587059008995455,0.2810694456879623,0.11508772975630174,-0.052909289571233656,-0.06680048065862638,-0.08880728113535209
4,30,-0.07185742999809676,0.31106852298660753,0.29461885487529615,0.1419352307042026,-0.05060077605550056,-0.07418374262924408,-0.08723979356126922
5,1,-0.06426776427804096,0.3054511000424465,0.3082042038121193,0.1693297192036996,-0.04821725048204426,-0.08177138864571373,-0.0855792680773093
5,2,-0.055956997803865066,0.29908314562859944,0.3215797596650503,0.19689663597646717,-0.0457650036653393,-0.08951766327233755,-0.08387508549882022
5,3,-0.047192507283476126,0.29203163697618517,0.3344948042263634,0.22426366992135022,-0.04325440614163423,-0.097374616868436,-0.08217611299121995
5,4,-0.03825642225781769,0.2843646984080077,0.346700308934102,0.2510697740490826,-0.04069967064344854,-0.10529288681117463,-0.08052921147522203
5,5,-0.02943934546209843,0.27615064535293415,0.3579557600184398,0.2769741231327354,-0.038118443019509084,-0.11322254976219373,-0.07897778035994603
5,6,-0.021034288025370405,0.2674576637925167,0.3680351928204068,0.30166301389709244,-0.03553141379578781,-0.12111347692138046,-0.07756048922928643
5,7,-0.01332944785055954,0.25835268042423054,0.37673418452959456,0.32485897267589897,-0.03296151791684082,-0.12891655330497767,-0.07630997098000901
5,8,-0.006602049265090247,0.248901318825033,0.38387501939442814,0.3463258764422493,-0.030433340797481057,-0.13658391069063505,-0.07525187449479769
5,9,-0.0011118606773213233,0.23916751610641016,0.389311860007459,0.3658744634951421,-0.027972305561837038,-0.14406954105873368,-0.07440403492028025
5,10,0.002904831165154966,0.22921334142954827,0.392934978124708,0.38336628180386545,-0.02560384531654198,-0.1513297316431165,-0.07377589766421122
5,11,0.005240760003086863,0.2190987863590925,0.3946740727227787,0.3987164523645374,-0.023352531845756662,-0.15832348759804793,-0.07336819245599138
5,12,0.005722472641219712,0.20888220977783192,0.3945005064773192,0.4118941764980746,-0.021241341095948486,-0.16501246152094398,-0.07317289130503518
5,13,0.004214613133002469,0.19861965328013723,0.39242864321093296,0.422923570179034,-0.019290694678243313,-0.17136159732076353,-0.07317338892027977
5,14,0.0006230475776027328,0.1883653458684708,0.3885158476745181,0.4318812939623393,-0.01751782510459806,-0.17733887287403852,-0.07334499400268153
5,15,-0.005102787928085351,0.1781716221956674,0.38286150155915666,0.4388937645689521,-0.015936093684244278,-0.18291537121156076,-0.07365564106459428
5,16,-0.01296867981015356,0.16808881676712506,0.3756048043398289,0.4441329780426057,-0.014554427136103736,-0.18806525431836218,-0.07406684024256269
5,17,-0.022934968128890464,0.15816569645755038,0.3669219862354614,0.44781093877120554,-0.013376955695533732,-0.1927653860085312,-0.0745348004758782
5,18,-0.03491784912567985,0.14844866960745953,0.3570217088140293,0.45017370469635165,-0.012402633476877697,-0.19699549825624532,-0.07501176703934982
5,19,-0.048790806655096296,0.13898209568003042,0.34614045109702113,0.4514940291868069,-0.011625171456879685,-0.20073772259407113,-0.07544743690808832
5,20,-0.06438743017403997,0.12980793437724455,0.33453679398511765,0.45206375171801105,-0.011033043417448617,-0.20397640814247786,-0.07579047924779456
5,21,-0.08150505266395015,0.12096543574148289,0.3224852242302344,0.45218575092831115,-0.010609666952601508,-0.2066978733572323,-0.07599008840636785
5,22,-0.09990941459390389,0.11249066131478702,0.31026940847257584,0.4521657531161991,-0.01033373675094122,-0.2088901901829682,-0.07599752552806416
5,23,-0.11933893711421596,0.10441642362085507,0.2981759637416859,0.4523042228179408,-0.010179718201302755,-0.21054287423765794,-0.07576760628576333
5,24,-0.1395117121999371,0.09677119608970396,0.2864867768502338,0.4528885416585903,-0.010118446049415256,-0.21164685830807792,-0.07526008605472831
5,25,-0.16013079896069785,0.08957897169477652,0.2754728942717861,0.45418570315568335,-0.010117874435826485,-0.21219425180030327,-0.0744408963636807
5,26,-0.1808908441759477,0.08285860737809578,0.26538803076186795,0.45643570115496557,-0.010143907523511091,-0.2121782904498781,-0.07328320373945543
5,27,-0.2014848566961257,0.07662320440200461,0.25646261594920344,0.4598458313640183,-0.010161310103277407,-0.21159330737131452,-0.07176823303606478
5,28,-0.221609762212988,0.0708798697718438,0.248898980445102,0.46458578391068023,-0.01013466824513242,-0.2104348107841392,-0.0698859439970983
5,29,-0.24097415842405545,0.06562881578553308,0.24286629599990672,0.4707842623755462,-0.010029376610951086,-0.2086995508932856,-0.06763526904648653
5,30,-0.25930334490316664,0.06086326518915885,0.23849745460969682,0.4785264285929202,-0.009812618972099715,-0.20638570860599312,-0.06502425116984696
5,31,-0.27634508315204936,0.056569089390917204,0.23588637939161505,0.48785276743056916,-0.009454319127748391,-0.20349311616372592,-0.062069827083171415
6,1,-0.29187452570006023,0.05272464554505762,0.2350864743998853,0.49875917395554703,-0.008928033185911025,-0.2000235293658577,-0.05879735764736925
6,2,-0.3056985970049854,0.049300719073227146,0.2361101535745268,0.5111984211070617,-0.00821174853536987,-0.19598088789003731,-0.05523986093378628
6,3,-0.31765882006210605,0.04626081477025911,0.23892933413176962,0.5250820482604226,-0.007288620425815278,-0.1913718455147817,-0.05143722246569377
6,4,-0.3276348732241228,0.043561226140021364,0.2434770954515083,0.5402847820257172,-0.00614749612884322,-0.18620583855864095,-0.047434784765322036
6,5,-0.33554562691376866,0.0411516789618568,0.24965020675865304,0.5566484849659769,-0.004783374489274296,-0.18049561322426666,-0.043282175809563575
6,6,-0.3413500941250312,0.03897594496109869,0.2573125645345771,0.5739876018586194,-0.0031976698628566405,-0.17425751131906678,-0.03903180564686464
6,7,-0.3450472941047508,0.03697266727090133,0.2662994026753802,0.5920951063364854,-0.001398316599300045,-0.16751176605822787,-0.034737316141530826
6,8,-0.34667523019237156,0.03507632344308996,0.2764222714326343,0.6107491173572817,0.0006003215413496112,-0.16028266285585,-0.030451941810979162
6,9,-0.34630896182133264,0.033218439335034114,0.28747391304509484,0.6297186859684727,0.0027775934029823394,-0.15259906334342496,-0.026227126851904484
6,10,-0.34405805640435166,0.031328707870798736,0.29923467070968823,0.648771810734438,0.005107101808325112,-0.14449401075099602,-0.02211070249361483
6,11,-0.34006313111874603,0.029336421884830415,0.31147791519165596,0.6676811589127798,0.007557171389306588,-0.13600507900498354,-0.018145665285107155
6,12,-0.33449192198867167,0.027171862074302073,0.3239760556933697,0.6862305356842112,0.010091570937424226,-0.12717421498775888,-0.01436885396907884
6,13,-0.3275347431075359,0.024767710283585834,0.3365064358181718,0.7042208437482056,0.012670368183952934,-0.11804745132051188,-0.010809823249255038
6,14,-0.3194000001870115,0.022060602932897307,0.3488561998069021,0.7214743538865304,0.01525073826902443,-0.10867504511190082,-0.00749014065469329
6,15,-0.3103086331586588,0.01899236473171464,0.36082816208761814,0.7378402582439898,0.017788151611454795,-0.09911044920726378,-0.00442252282584427
6,16,-0.30048923601911276,0.015511438492838425,0.37224464112975825,0.7531972258809835,0.020237316618877038,-0.08941023226505178,-0.0016106559865461945
6,17,-0.2901728051868408,0.011574067633020907,0.382951330050054,0.7674560254629497,0.02255329802251837,-0.0796333763459382,0.0009509118572739363
6,18,-0.27958769421410684,0.007145357194675035,0.3928202428535763,0.7805609001869728,0.024692604252185602,-0.06984058827530219,0.0032765504547184795
6,19,-0.26895469618464385,0.0022000955198353987,0.4017519149634449,0.7924900195610807,0.02661426648942985,-0.06009342045579995,0.0053890688412093725
6,20,-0.25848309821832455,-0.003276335445791928,0.4096762224451025,0.8032542214628566,0.028280754360198144,-0.05045389065950359,0.007318850006446926
6,21,-0.2483659530324471,-0.00928785650430363,0.4165533316566387,0.8128961243428762,0.029659030559208516,-0.04098292687601574,0.009102979414150884
6,22,-0.2387771178418515,-0.01582726786822814,0.42237272494070305,0.8214869251255988,0.030721274852590484,-0.03173991383886669,0.010783908803293015
6,23,-0.22986827143139804,-0.022876358922996345,0.4271519237689473,0.8291230875852099,0.03144559867077959,-0.022781666223100037,0.012408061924315341
6,24,-0.22176669688332243,-0.030406224179548056,0.4309343315342826,0.83592219051821,0.03181659431977962,-0.014161528199157747,0.014024272140259444
6,25,-0.2145736583189461,-0.03837793123313954,0.43378641987499095,0.8420182911720315,0.03182572728820847,-0.005928414894168902,0.01568214266077799
6,26,-0.2083638602084309,-0.04674296761182031,0.4357941877735288,0.8475565546053375,0.03147157050640797,0.0018736209094956013,0.01743026187281101
6,27,-0.20318476014434833,-0.055444846609414275,0.43705948091267033,0.8526883512909501,0.030759866952152704,0.009206694263021696,0.019314612366560062
6,28,-0.19905737918158586,-0.0644200025043227,0.4376956487673376,0.8575655920964046,0.029703418187648455,0.016039339993558943,0.021376843558040703
6,29,-0.19597729239054423,-0.07359931845303402,0.43782319750761534,0.8623355427372996,0.028321815189690014,0.022347135685746124,0.02365274183126071
6,30,-0.1939162498468218,-0.08290981722141649,0.43756535872210905,0.8671359013268759,0.026640989646584005,0.02811316342373239,0.026170862770331434
7,1,-0.1928243933637951,-0.09227591718349365,0.43704377945784606,0.8720900314572442,0.02469272360735917,0.03332800855055653,0.028951206957812115
